,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"Cluster 7, FIRST_HYPERTENSION",0.898,0.007,0.885,0.911,0.0,0.0,1084.0,1016.0,
"Cluster 7, FIRST_HYPERTENSION_COMP",0.02,0.003,0.014,0.025,0.0,0.0,965.0,979.0,
"Cluster 7, FIRST_HYPOTHYROIDISM",0.106,0.006,0.094,0.118,0.0,0.0,941.0,812.0,
"Cluster 7, FIRST_LIVER_DISEASE",0.028,0.004,0.021,0.035,0.0,0.0,993.0,983.0,
"Cluster 7, FIRST_LYMPHOMA",0.012,0.003,0.008,0.018,0.0,0.0,998.0,948.0,
"Cluster 7, FIRST_METASTATIC_CANCER",0.008,0.002,0.005,0.012,0.0,0.0,804.0,881.0,
"Cluster 7, FIRST_OBESITY",0.147,0.008,0.132,0.163,0.0,0.0,970.0,885.0,
"Cluster 7, FIRST_OND",0.49,0.011,0.468,0.508,0.0,0.0,1018.0,955.0,
"Cluster 7, FIRST_PARALYSIS",0.157,0.008,0.14,0.17,0.0,0.0,848.0,824.0,
"Cluster 7, FIRST_PEP_ULCER",0.028,0.004,0.022,0.036,0.0,0.0,948.0,925.0,
"Cluster 7, FIRST_PVD",0.204,0.009,0.187,0.221,0.0,0.0,1037.0,886.0,
"Cluster 7, FIRST_PSYCHOSES",0.008,0.002,0.004,0.012,0.0,0.0,1102.0,946.0,
"Cluster 7, FIRST_PCD",0.063,0.006,0.052,0.075,0.0,0.0,932.0,869.0,
"Cluster 7, FIRST_RENAL_DISEASE",0.436,0.01,0.417,0.456,0.0,0.0,1037.0,908.0,
"Cluster 7, FIRST_RA",0.063,0.005,0.053,0.073,0.0,0.0,992.0,901.0,
"Cluster 7, FIRST_CANCER",0.241,0.009,0.224,0.258,0.0,0.0,895.0,873.0,
"Cluster 7, FIRST_VALVULAR_DISEASE",0.258,0.009,0.239,0.276,0.0,0.0,982.0,978.0,
"Cluster 7, FIRST_WEIGHT_LOSS",0.041,0.004,0.033,0.049,0.0,0.0,1009.0,983.0,
"Cluster 8, FIRST_BL_ANAEMIA",0.005,0.002,0.002,0.008,0.0,0.0,878.0,912.0,
"Cluster 8, FIRST_ARRYTHMIA",0.449,0.012,0.426,0.472,0.0,0.0,957.0,852.0,
"Cluster 8, FIRST_CPD",0.246,0.01,0.227,0.265,0.0,0.0,998.0,906.0,
"Cluster 8, FIRST_CHF",0.36,0.011,0.339,0.38,0.0,0.0,914.0,942.0,
"Cluster 8, FIRST_COAGULOPATHY",0.008,0.002,0.004,0.012,0.0,0.0,998.0,937.0,
"Cluster 8, FIRST_DEF_ANAEMIA",0.154,0.008,0.138,0.168,0.0,0.0,966.0,984.0,
"Cluster 8, FIRST_DEPRESSION",0.084,0.006,0.072,0.096,0.0,0.0,1019.0,981.0,
"Cluster 8, FIRST_DIAB_COMP",0.011,0.002,0.006,0.015,0.0,0.0,973.0,785.0,
"Cluster 8, FIRST_DIAB",0.224,0.01,0.204,0.241,0.0,0.0,982.0,979.0,
"Cluster 8, FIRST_DRUG_ABUSE",0.002,0.001,0.001,0.004,0.0,0.0,847.0,981.0,
"Cluster 8, FIRST_FED",0.366,0.011,0.345,0.386,0.0,0.0,979.0,908.0,
"Cluster 8, FIRST_HYPERTENSION",0.798,0.009,0.781,0.816,0.0,0.0,1024.0,981.0,
"Cluster 8, FIRST_HYPERTENSION_COMP",0.641,0.011,0.62,0.663,0.0,0.0,961.0,941.0,
"Cluster 8, FIRST_HYPOTHYROIDISM",0.126,0.007,0.112,0.14,0.0,0.0,874.0,828.0,
"Cluster 8, FIRST_LIVER_DISEASE",0.04,0.004,0.032,0.048,0.0,0.0,1010.0,920.0,
"Cluster 8, FIRST_LYMPHOMA",0.032,0.004,0.026,0.041,0.0,0.0,947.0,936.0,
"Cluster 8, FIRST_METASTATIC_CANCER",0.017,0.003,0.012,0.023,0.0,0.0,930.0,858.0,
"Cluster 8, FIRST_OBESITY",0.042,0.005,0.033,0.052,0.0,0.0,983.0,834.0,
"Cluster 8, FIRST_OND",0.169,0.008,0.152,0.183,0.0,0.0,893.0,1009.0,
"Cluster 8, FIRST_PARALYSIS",0.046,0.005,0.038,0.055,0.0,0.0,1088.0,887.0,
"Cluster 8, FIRST_PEP_ULCER",0.044,0.005,0.035,0.053,0.0,0.0,995.0,848.0,
"Cluster 8, FIRST_PVD",0.162,0.008,0.146,0.178,0.0,0.0,994.0,983.0,
"Cluster 8, FIRST_PSYCHOSES",0.005,0.002,0.002,0.008,0.0,0.0,986.0,972.0,
"Cluster 8, FIRST_PCD",0.031,0.004,0.024,0.04,0.0,0.0,824.0,843.0,
"Cluster 8, FIRST_RENAL_DISEASE",0.949,0.005,0.939,0.958,0.0,0.0,1063.0,1026.0,
"Cluster 8, FIRST_RA",0.057,0.005,0.047,0.067,0.0,0.0,1020.0,1019.0,
"Cluster 8, FIRST_CANCER",0.19,0.009,0.172,0.207,0.0,0.0,781.0,944.0,
"Cluster 8, FIRST_VALVULAR_DISEASE",0.129,0.007,0.114,0.142,0.0,0.0,890.0,838.0,
"Cluster 8, FIRST_WEIGHT_LOSS",0.059,0.005,0.05,0.068,0.0,0.0,884.0,949.0,
"Cluster 9, FIRST_BL_ANAEMIA",0.028,0.004,0.019,0.037,0.0,0.0,991.0,983.0,
"Cluster 9, FIRST_ARRYTHMIA",0.787,0.011,0.765,0.806,0.0,0.0,989.0,967.0,
"Cluster 9, FIRST_CPD",0.306,0.012,0.281,0.327,0.0,0.0,989.0,709.0,
"Cluster 9, FIRST_CHF",0.784,0.011,0.761,0.803,0.0,0.0,975.0,963.0,
"Cluster 9, FIRST_COAGULOPATHY",0.017,0.003,0.01,0.023,0.0,0.0,926.0,979.0,
"Cluster 9, FIRST_DEF_ANAEMIA",0.419,0.013,0.395,0.445,0.0,0.0,863.0,877.0,
"Cluster 9, FIRST_DEPRESSION",0.087,0.007,0.073,0.099,0.0,0.0,794.0,907.0,
"Cluster 9, FIRST_DIAB_COMP",0.008,0.002,0.004,0.012,0.0,0.0,939.0,833.0,
"Cluster 9, FIRST_DIAB",0.279,0.012,0.257,0.305,0.0,0.0,1020.0,983.0,
"Cluster 9, FIRST_DRUG_ABUSE",0.002,0.001,0.0,0.004,0.0,0.0,1033.0,909.0,
"Cluster 9, FIRST_FED",0.476,0.012,0.453,0.498,0.0,0.0,1100.0,1026.0,
"Cluster 9, FIRST_HYPERTENSION",0.883,0.009,0.866,0.899,0.0,0.0,933.0,1016.0,
"Cluster 9, FIRST_HYPERTENSION_COMP",0.017,0.003,0.011,0.024,0.0,0.0,1002.0,990.0,
"Cluster 9, FIRST_HYPOTHYROIDISM",0.156,0.009,0.139,0.173,0.0,0.0,936.0,688.0,
"Cluster 9, FIRST_LIVER_DISEASE",0.06,0.006,0.048,0.072,0.0,0.0,986.0,981.0,
"Cluster 9, FIRST_LYMPHOMA",0.019,0.003,0.013,0.026,0.0,0.0,1007.0,812.0,
"Cluster 9, FIRST_METASTATIC_CANCER",0.009,0.002,0.005,0.013,0.0,0.0,1024.0,883.0,
"Cluster 9, FIRST_OBESITY",0.06,0.006,0.048,0.073,0.0,0.0,963.0,1016.0,
"Cluster 9, FIRST_OND",0.176,0.011,0.154,0.197,0.0,0.0,1016.0,908.0,
"Cluster 9, FIRST_PARALYSIS",0.021,0.004,0.014,0.028,0.0,0.0,895.0,874.0,
"Cluster 9, FIRST_PEP_ULCER",0.102,0.008,0.088,0.12,0.0,0.0,765.0,795.0,
"Cluster 9, FIRST_PVD",0.269,0.011,0.248,0.292,0.0,0.0,975.0,906.0,
"Cluster 9, FIRST_PSYCHOSES",0.003,0.001,0.0,0.005,0.0,0.0,1082.0,952.0,
"Cluster 9, FIRST_PCD",0.051,0.006,0.04,0.063,0.0,0.0,982.0,954.0,
"Cluster 9, FIRST_RENAL_DISEASE",0.472,0.013,0.448,0.497,0.0,0.0,1004.0,1021.0,
"Cluster 9, FIRST_RA",0.099,0.007,0.085,0.113,0.0,0.0,1048.0,941.0,
"Cluster 9, FIRST_CANCER",0.197,0.011,0.176,0.219,0.0,0.0,1002.0,792.0,
"Cluster 9, FIRST_VALVULAR_DISEASE",0.576,0.013,0.553,0.603,0.0,0.0,938.0,1023.0,
"Cluster 9, FIRST_WEIGHT_LOSS",0.114,0.009,0.098,0.131,0.0,0.0,947.0,905.0,
"Cluster 10, FIRST_BL_ANAEMIA",0.002,0.001,0.001,0.004,0.0,0.0,877.0,1012.0,
"Cluster 10, FIRST_ARRYTHMIA",0.926,0.006,0.914,0.936,0.0,0.0,857.0,943.0,
"Cluster 10, FIRST_CPD",0.164,0.008,0.149,0.182,0.0,0.0,1138.0,983.0,
"Cluster 10, FIRST_CHF",0.608,0.01,0.589,0.627,0.0,0.0,1052.0,1026.0,
"Cluster 10, FIRST_COAGULOPATHY",0.021,0.003,0.017,0.027,0.0,0.0,769.0,909.0,
"Cluster 10, FIRST_DEF_ANAEMIA",0.157,0.008,0.143,0.172,0.0,0.0,958.0,903.0,
"Cluster 10, FIRST_DEPRESSION",0.073,0.005,0.062,0.083,0.0,0.0,1022.0,851.0,
"Cluster 10, FIRST_DIAB_COMP",0.003,0.001,0.001,0.005,0.0,0.0,1049.0,1027.0,
"Cluster 10, FIRST_DIAB",0.131,0.007,0.117,0.146,0.0,0.0,1041.0,942.0,
"Cluster 10, FIRST_DRUG_ABUSE",0.005,0.002,0.002,0.008,0.0,0.0,879.0,974.0,
"Cluster 10, FIRST_FED",0.254,0.009,0.236,0.271,0.0,0.0,983.0,983.0,
"Cluster 10, FIRST_HYPERTENSION",0.779,0.009,0.762,0.797,0.0,0.0,935.0,908.0,
"Cluster 10, FIRST_HYPERTENSION_COMP",0.015,0.003,0.011,0.02,0.0,0.0,912.0,858.0,
"Cluster 10, FIRST_HYPOTHYROIDISM",0.117,0.007,0.103,0.13,0.0,0.0,717.0,848.0,
"Cluster 10, FIRST_LIVER_DISEASE",0.016,0.003,0.012,0.022,0.0,0.0,822.0,914.0,
"Cluster 10, FIRST_LYMPHOMA",0.014,0.002,0.009,0.018,0.0,0.0,939.0,872.0,
"Cluster 10, FIRST_METASTATIC_CANCER",0.004,0.001,0.002,0.006,0.0,0.0,981.0,944.0,
"Cluster 10, FIRST_OBESITY",0.064,0.005,0.054,0.074,0.0,0.0,921.0,934.0,
"Cluster 10, FIRST_OND",0.335,0.009,0.317,0.353,0.0,0.0,1034.0,952.0,
"Cluster 10, FIRST_PARALYSIS",0.016,0.003,0.011,0.021,0.0,0.0,964.0,874.0,
"Cluster 10, FIRST_PEP_ULCER",0.021,0.003,0.016,0.028,0.0,0.0,974.0,825.0,
"Cluster 10, FIRST_PVD",0.151,0.008,0.136,0.165,0.0,0.0,899.0,952.0,
"Cluster 10, FIRST_PSYCHOSES",0.005,0.002,0.002,0.008,0.0,0.0,1006.0,1025.0,
"Cluster 10, FIRST_PCD",0.126,0.007,0.113,0.14,0.0,0.0,753.0,774.0,
"Cluster 10, FIRST_RENAL_DISEASE",0.29,0.01,0.269,0.307,0.0,0.0,993.0,976.0,
"Cluster 10, FIRST_RA",0.07,0.005,0.062,0.081,0.0,0.0,973.0,914.0,
"Cluster 10, FIRST_CANCER",0.252,0.009,0.236,0.271,0.0,0.0,924.0,1070.0,
"Cluster 10, FIRST_VALVULAR_DISEASE",0.848,0.008,0.833,0.863,0.0,0.0,1001.0,821.0,
"Cluster 10, FIRST_WEIGHT_LOSS",0.079,0.005,0.068,0.089,0.0,0.0,1055.0,941.0,
"Cluster 11, FIRST_BL_ANAEMIA",0.002,0.001,0.001,0.003,0.0,0.0,887.0,870.0,
"Cluster 11, FIRST_ARRYTHMIA",0.671,0.008,0.656,0.686,0.0,0.0,928.0,932.0,
"Cluster 11, FIRST_CPD",0.325,0.008,0.311,0.342,0.0,0.0,830.0,1021.0,
"Cluster 11, FIRST_CHF",0.988,0.002,0.985,0.992,0.0,0.0,946.0,1026.0,
"Cluster 11, FIRST_COAGULOPATHY",0.007,0.002,0.004,0.011,0.0,0.0,1057.0,941.0,
"Cluster 11, FIRST_DEF_ANAEMIA",0.065,0.004,0.057,0.073,0.0,0.0,934.0,982.0,
"Cluster 11, FIRST_DEPRESSION",0.056,0.004,0.049,0.063,0.0,0.0,952.0,944.0,
"Cluster 11, FIRST_DIAB_COMP",0.002,0.001,0.001,0.003,0.0,0.0,1024.0,944.0,
"Cluster 11, FIRST_DIAB",0.118,0.006,0.107,0.129,0.0,0.0,937.0,990.0,
"Cluster 11, FIRST_DRUG_ABUSE",0.001,0.0,0.0,0.001,0.0,0.0,905.0,902.0,
"Cluster 11, FIRST_FED",0.218,0.008,0.202,0.233,0.0,0.0,950.0,1024.0,
"Cluster 11, FIRST_HYPERTENSION",0.541,0.009,0.524,0.559,0.0,0.0,1003.0,1017.0,
"Cluster 11, FIRST_HYPERTENSION_COMP",0.016,0.002,0.011,0.02,0.0,0.0,799.0,983.0,
"Cluster 11, FIRST_HYPOTHYROIDISM",0.07,0.004,0.061,0.078,0.0,0.0,953.0,879.0,
"Cluster 11, FIRST_LIVER_DISEASE",0.022,0.003,0.017,0.027,0.0,0.0,1055.0,813.0,
"Cluster 11, FIRST_LYMPHOMA",0.01,0.002,0.007,0.013,0.0,0.0,978.0,943.0,
"Cluster 11, FIRST_METASTATIC_CANCER",0.006,0.001,0.003,0.008,0.0,0.0,982.0,1011.0,
"Cluster 11, FIRST_OBESITY",0.03,0.003,0.024,0.035,0.0,0.0,1027.0,1070.0,
"Cluster 11, FIRST_OND",0.079,0.004,0.071,0.088,0.0,0.0,926.0,880.0,
"Cluster 11, FIRST_PARALYSIS",0.015,0.002,0.011,0.019,0.0,0.0,984.0,983.0,
"Cluster 11, FIRST_PEP_ULCER",0.015,0.002,0.011,0.018,0.0,0.0,940.0,804.0,
"Cluster 11, FIRST_PVD",0.074,0.005,0.065,0.083,0.0,0.0,948.0,981.0,
"Cluster 11, FIRST_PSYCHOSES",0.005,0.001,0.003,0.008,0.0,0.0,973.0,875.0,
"Cluster 11, FIRST_PCD",0.1,0.006,0.089,0.11,0.0,0.0,1042.0,943.0,
"Cluster 11, FIRST_RENAL_DISEASE",0.206,0.007,0.194,0.22,0.0,0.0,895.0,904.0,
"Cluster 11, FIRST_RA",0.019,0.002,0.015,0.024,0.0,0.0,806.0,822.0,
"Cluster 11, FIRST_CANCER",0.079,0.005,0.071,0.09,0.0,0.0,1037.0,890.0,
"Cluster 11, FIRST_VALVULAR_DISEASE",0.339,0.008,0.32,0.353,0.0,0.0,1028.0,992.0,
"Cluster 11, FIRST_WEIGHT_LOSS",0.03,0.003,0.025,0.036,0.0,0.0,938.0,651.0,
"Cluster 12, FIRST_BL_ANAEMIA",0.005,0.002,0.002,0.01,0.0,0.0,926.0,912.0,
"Cluster 12, FIRST_ARRYTHMIA",0.763,0.012,0.739,0.785,0.0,0.0,1121.0,1019.0,
"Cluster 12, FIRST_CPD",0.593,0.015,0.567,0.624,0.0,0.0,1014.0,897.0,
"Cluster 12, FIRST_CHF",0.951,0.007,0.938,0.963,0.0,0.0,1164.0,982.0,
"Cluster 12, FIRST_COAGULOPATHY",0.015,0.004,0.008,0.023,0.0,0.0,920.0,975.0,
"Cluster 12, FIRST_DEF_ANAEMIA",0.205,0.013,0.181,0.232,0.0,0.0,967.0,944.0,
"Cluster 12, FIRST_DEPRESSION",0.124,0.01,0.104,0.143,0.0,0.0,1018.0,1071.0,
"Cluster 12, FIRST_DIAB_COMP",0.008,0.003,0.003,0.015,0.0,0.0,934.0,944.0,
"Cluster 12, FIRST_DIAB",0.201,0.012,0.179,0.224,0.0,0.0,933.0,876.0,
"Cluster 12, FIRST_DRUG_ABUSE",0.002,0.001,0.0,0.005,0.0,0.0,937.0,850.0,
"Cluster 12, FIRST_FED",0.701,0.015,0.671,0.729,0.0,0.0,991.0,835.0,
"Cluster 12, FIRST_HYPERTENSION",0.731,0.013,0.703,0.756,0.0,0.0,1012.0,909.0,
"Cluster 12, FIRST_HYPERTENSION_COMP",0.028,0.005,0.019,0.038,0.0,0.0,1065.0,982.0,
"Cluster 12, FIRST_HYPOTHYROIDISM",0.149,0.011,0.128,0.169,0.0,0.0,880.0,897.0,
"Cluster 12, FIRST_LIVER_DISEASE",0.054,0.007,0.041,0.068,0.0,0.0,1067.0,945.0,
"Cluster 12, FIRST_LYMPHOMA",0.051,0.006,0.038,0.063,0.0,0.0,972.0,830.0,
"Cluster 12, FIRST_METASTATIC_CANCER",0.021,0.005,0.012,0.029,0.0,0.0,899.0,915.0,
"Cluster 12, FIRST_OBESITY",0.075,0.009,0.059,0.092,0.0,0.0,866.0,912.0,
"Cluster 12, FIRST_OND",0.111,0.01,0.093,0.131,0.0,0.0,918.0,935.0,
"Cluster 12, FIRST_PARALYSIS",0.016,0.004,0.009,0.025,0.0,0.0,1027.0,887.0,
"Cluster 12, FIRST_PEP_ULCER",0.054,0.008,0.039,0.07,0.0,0.0,972.0,982.0,
"Cluster 12, FIRST_PVD",0.202,0.013,0.178,0.227,0.0,0.0,910.0,845.0,
"Cluster 12, FIRST_PSYCHOSES",0.007,0.002,0.003,0.012,0.0,0.0,874.0,979.0,
"Cluster 12, FIRST_PCD",0.275,0.014,0.249,0.302,0.0,0.0,939.0,990.0,
"Cluster 12, FIRST_RENAL_DISEASE",0.48,0.016,0.45,0.51,0.0,0.0,1022.0,920.0,
"Cluster 12, FIRST_RA",0.096,0.009,0.082,0.115,0.0,0.0,1050.0,1067.0,
"Cluster 12, FIRST_CANCER",0.163,0.012,0.14,0.186,0.0,0.0,994.0,889.0,
"Cluster 12, FIRST_VALVULAR_DISEASE",0.493,0.014,0.465,0.519,0.0,0.0,949.0,932.0,
"Cluster 12, FIRST_WEIGHT_LOSS",0.177,0.012,0.152,0.2,0.0,0.0,896.0,949.0,
"Cluster 13, FIRST_BL_ANAEMIA",0.023,0.009,0.009,0.04,0.0,0.0,982.0,942.0,
"Cluster 13, FIRST_ARRYTHMIA",0.829,0.023,0.786,0.872,0.001,0.001,972.0,735.0,
"Cluster 13, FIRST_CPD",0.641,0.023,0.593,0.684,0.001,0.001,851.0,908.0,
"Cluster 13, FIRST_CHF",0.924,0.015,0.895,0.949,0.0,0.0,1003.0,1015.0,
"Cluster 13, FIRST_COAGULOPATHY",0.017,0.007,0.006,0.031,0.0,0.0,941.0,981.0,
"Cluster 13, FIRST_DEF_ANAEMIA",0.392,0.026,0.342,0.443,0.001,0.001,1034.0,1038.0,
"Cluster 13, FIRST_DEPRESSION",0.462,0.028,0.407,0.516,0.001,0.001,963.0,990.0,
"Cluster 13, FIRST_DIAB_COMP",0.04,0.011,0.021,0.062,0.0,0.0,917.0,813.0,
"Cluster 13, FIRST_DIAB",0.452,0.028,0.396,0.5,0.001,0.001,1047.0,951.0,
"Cluster 13, FIRST_DRUG_ABUSE",0.033,0.01,0.015,0.053,0.0,0.0,974.0,907.0,
"Cluster 13, FIRST_FED",0.647,0.026,0.598,0.697,0.001,0.001,920.0,1008.0,
"Cluster 13, FIRST_HYPERTENSION",0.93,0.014,0.902,0.953,0.0,0.0,1067.0,944.0,
"Cluster 13, FIRST_HYPERTENSION_COMP",0.037,0.011,0.018,0.06,0.0,0.0,1039.0,1024.0,
"Cluster 13, FIRST_HYPOTHYROIDISM",0.189,0.021,0.151,0.231,0.001,0.0,930.0,981.0,
"Cluster 13, FIRST_LIVER_DISEASE",0.085,0.016,0.057,0.116,0.0,0.0,1043.0,1035.0,
"Cluster 13, FIRST_LYMPHOMA",0.016,0.007,0.006,0.03,0.0,0.0,997.0,914.0,
"Cluster 13, FIRST_METASTATIC_CANCER",0.015,0.007,0.005,0.028,0.0,0.0,856.0,845.0,
"Cluster 13, FIRST_OBESITY",0.267,0.025,0.221,0.317,0.001,0.001,799.0,919.0,
"Cluster 13, FIRST_OND",0.387,0.028,0.332,0.436,0.001,0.001,883.0,821.0,
"Cluster 13, FIRST_PARALYSIS",0.073,0.016,0.043,0.103,0.0,0.0,1061.0,1026.0,
"Cluster 13, FIRST_PEP_ULCER",0.088,0.014,0.061,0.115,0.0,0.0,839.0,803.0,
"Cluster 13, FIRST_PVD",0.254,0.023,0.214,0.303,0.001,0.0,1105.0,945.0,
"Cluster 13, FIRST_PSYCHOSES",0.083,0.016,0.054,0.115,0.001,0.0,980.0,931.0,
"Cluster 13, FIRST_PCD",0.356,0.027,0.306,0.409,0.001,0.001,1099.0,761.0,
"Cluster 13, FIRST_RENAL_DISEASE",0.464,0.027,0.417,0.518,0.001,0.001,844.0,943.0,
"Cluster 13, FIRST_RA",0.151,0.021,0.116,0.196,0.001,0.0,1027.0,914.0,
"Cluster 13, FIRST_CANCER",0.195,0.021,0.156,0.237,0.001,0.0,1009.0,978.0,
"Cluster 13, FIRST_VALVULAR_DISEASE",0.622,0.025,0.569,0.668,0.001,0.001,940.0,934.0,
"Cluster 13, FIRST_WEIGHT_LOSS",0.17,0.02,0.129,0.207,0.001,0.0,956.0,983.0,
"Cluster 14, FIRST_BL_ANAEMIA",0.006,0.005,0.001,0.016,0.0,0.0,850.0,789.0,
"Cluster 14, FIRST_ARRYTHMIA",0.807,0.019,0.769,0.845,0.001,0.0,1069.0,787.0,
"Cluster 14, FIRST_CPD",0.512,0.026,0.463,0.561,0.001,0.001,1039.0,1013.0,
"Cluster 14, FIRST_CHF",0.946,0.011,0.926,0.967,0.0,0.0,1040.0,876.0,
"Cluster 14, FIRST_COAGULOPATHY",0.017,0.007,0.006,0.028,0.0,0.0,847.0,1017.0,
"Cluster 14, FIRST_DEF_ANAEMIA",0.304,0.024,0.258,0.352,0.001,0.001,971.0,914.0,
"Cluster 14, FIRST_DEPRESSION",0.095,0.014,0.069,0.122,0.0,0.0,1031.0,1020.0,
"Cluster 14, FIRST_DIAB_COMP",0.018,0.007,0.007,0.031,0.0,0.0,987.0,869.0,
"Cluster 14, FIRST_DIAB",0.366,0.025,0.315,0.412,0.001,0.001,1117.0,978.0,
"Cluster 14, FIRST_DRUG_ABUSE",0.003,0.003,0.0,0.01,0.0,0.0,876.0,898.0,
"Cluster 14, FIRST_FED",0.581,0.025,0.538,0.631,0.001,0.001,819.0,788.0,
"Cluster 14, FIRST_HYPERTENSION",0.934,0.012,0.911,0.955,0.0,0.0,944.0,988.0,
"Cluster 14, FIRST_HYPERTENSION_COMP",0.702,0.021,0.662,0.746,0.001,0.0,1023.0,1026.0,
"Cluster 14, FIRST_HYPOTHYROIDISM",0.147,0.017,0.119,0.184,0.001,0.0,849.0,975.0,
"Cluster 14, FIRST_LIVER_DISEASE",0.101,0.014,0.076,0.131,0.0,0.0,1153.0,932.0,
"Cluster 14, FIRST_LYMPHOMA",0.015,0.006,0.006,0.027,0.0,0.0,959.0,975.0,
"Cluster 14, FIRST_METASTATIC_CANCER",0.025,0.008,0.012,0.04,0.0,0.0,1008.0,908.0,
"Cluster 14, FIRST_OBESITY",0.153,0.019,0.117,0.189,0.001,0.0,1033.0,982.0,
"Cluster 14, FIRST_OND",0.106,0.014,0.08,0.133,0.0,0.0,1139.0,981.0,
"Cluster 14, FIRST_PARALYSIS",0.019,0.007,0.007,0.033,0.0,0.0,902.0,888.0,
"Cluster 14, FIRST_PEP_ULCER",0.101,0.013,0.079,0.128,0.0,0.0,964.0,1011.0,
"Cluster 14, FIRST_PVD",0.301,0.022,0.263,0.352,0.001,0.001,1004.0,875.0,
"Cluster 14, FIRST_PSYCHOSES",0.005,0.004,0.0,0.013,0.0,0.0,659.0,829.0,
"Cluster 14, FIRST_PCD",0.258,0.022,0.216,0.3,0.001,0.0,1065.0,1024.0,
"Cluster 14, FIRST_RENAL_DISEASE",0.953,0.009,0.934,0.971,0.0,0.0,1039.0,983.0,
"Cluster 14, FIRST_RA",0.08,0.014,0.054,0.109,0.0,0.0,1133.0,907.0,
"Cluster 14, FIRST_CANCER",0.194,0.018,0.158,0.228,0.001,0.0,955.0,981.0,
"Cluster 14, FIRST_VALVULAR_DISEASE",0.616,0.025,0.563,0.663,0.001,0.001,939.0,921.0,
"Cluster 14, FIRST_WEIGHT_LOSS",0.154,0.019,0.12,0.192,0.001,0.0,853.0,979.0,
"Cluster 15, FIRST_BL_ANAEMIA",0.018,0.005,0.009,0.029,0.0,0.0,1023.0,900.0,
"Cluster 15, FIRST_ARRYTHMIA",0.737,0.018,0.703,0.773,0.001,0.0,820.0,910.0,
"Cluster 15, FIRST_CPD",0.371,0.02,0.333,0.408,0.001,0.0,980.0,862.0,
"Cluster 15, FIRST_CHF",0.728,0.018,0.695,0.764,0.001,0.0,948.0,908.0,
"Cluster 15, FIRST_COAGULOPATHY",0.022,0.006,0.011,0.034,0.0,0.0,1018.0,820.0,
"Cluster 15, FIRST_DEF_ANAEMIA",0.332,0.018,0.295,0.366,0.001,0.0,898.0,874.0,
"Cluster 15, FIRST_DEPRESSION",0.116,0.013,0.092,0.145,0.0,0.0,1004.0,943.0,
"Cluster 15, FIRST_DIAB_COMP",0.931,0.01,0.912,0.949,0.0,0.0,994.0,882.0,
"Cluster 15, FIRST_DIAB",0.991,0.004,0.983,0.997,0.0,0.0,775.0,874.0,
"Cluster 15, FIRST_DRUG_ABUSE",0.003,0.002,0.0,0.008,0.0,0.0,895.0,942.0,
"Cluster 15, FIRST_FED",0.581,0.02,0.544,0.619,0.001,0.0,1047.0,935.0,
"Cluster 15, FIRST_HYPERTENSION",0.912,0.011,0.891,0.934,0.0,0.0,975.0,900.0,
"Cluster 15, FIRST_HYPERTENSION_COMP",0.233,0.016,0.203,0.264,0.001,0.0,975.0,906.0,
"Cluster 15, FIRST_HYPOTHYROIDISM",0.13,0.012,0.105,0.153,0.0,0.0,908.0,784.0,
"Cluster 15, FIRST_LIVER_DISEASE",0.078,0.011,0.057,0.098,0.0,0.0,989.0,983.0,
"Cluster 15, FIRST_LYMPHOMA",0.018,0.005,0.008,0.028,0.0,0.0,1024.0,845.0,
"Cluster 15, FIRST_METASTATIC_CANCER",0.094,0.011,0.073,0.117,0.0,0.0,1078.0,970.0,
"Cluster 15, FIRST_OBESITY",0.182,0.015,0.153,0.213,0.0,0.0,964.0,981.0,
"Cluster 15, FIRST_OND",0.259,0.018,0.224,0.291,0.001,0.0,1016.0,1059.0,
"Cluster 15, FIRST_PARALYSIS",0.08,0.01,0.062,0.101,0.0,0.0,926.0,981.0,
"Cluster 15, FIRST_PEP_ULCER",0.066,0.01,0.048,0.084,0.0,0.0,1001.0,901.0,
"Cluster 15, FIRST_PVD",0.344,0.019,0.309,0.38,0.001,0.0,1016.0,952.0,
"Cluster 15, FIRST_PSYCHOSES",0.014,0.005,0.006,0.024,0.0,0.0,1033.0,942.0,
"Cluster 15, FIRST_PCD",0.091,0.013,0.068,0.116,0.0,0.0,938.0,946.0,
"Cluster 15, FIRST_RENAL_DISEASE",0.782,0.018,0.749,0.818,0.001,0.0,1007.0,879.0,
"Cluster 15, FIRST_RA",0.067,0.009,0.049,0.084,0.0,0.0,972.0,722.0,
"Cluster 15, FIRST_CANCER",0.269,0.016,0.235,0.299,0.001,0.0,788.0,803.0,
"Cluster 15, FIRST_VALVULAR_DISEASE",0.431,0.018,0.398,0.467,0.001,0.0,1027.0,990.0,
"Cluster 15, FIRST_WEIGHT_LOSS",0.097,0.012,0.075,0.12,0.0,0.0,1040.0,1017.0,
"Cluster 16, FIRST_BL_ANAEMIA",0.136,0.043,0.067,0.225,0.001,0.001,948.0,897.0,
"Cluster 16, FIRST_ARRYTHMIA",0.88,0.041,0.793,0.95,0.002,0.001,695.0,788.0,
"Cluster 16, FIRST_CPD",0.434,0.062,0.315,0.553,0.002,0.001,1063.0,955.0,
"Cluster 16, FIRST_CHF",0.859,0.045,0.771,0.94,0.001,0.001,965.0,887.0,
