,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"Cluster 7, FIRST_DEF_ANAEMIA",0.108,0.008,0.094,0.124,0.0,0.0,999.0,901.0,
"Cluster 7, FIRST_DEPRESSION",0.732,0.01,0.713,0.75,0.0,0.0,1019.0,971.0,
"Cluster 7, FIRST_DIAB_COMP",0.003,0.001,0.001,0.006,0.0,0.0,908.0,979.0,
"Cluster 7, FIRST_DIAB",0.12,0.008,0.103,0.136,0.0,0.0,1001.0,889.0,
"Cluster 7, FIRST_DRUG_ABUSE",0.11,0.008,0.097,0.125,0.0,0.0,1031.0,983.0,
"Cluster 7, FIRST_FED",0.106,0.007,0.092,0.119,0.0,0.0,873.0,944.0,
"Cluster 7, FIRST_HYPERTENSION",0.256,0.01,0.237,0.276,0.0,0.0,1084.0,1016.0,
"Cluster 7, FIRST_HYPERTENSION_COMP",0.001,0.001,0.0,0.003,0.0,0.0,965.0,979.0,
"Cluster 7, FIRST_HYPOTHYROIDISM",0.046,0.005,0.037,0.055,0.0,0.0,941.0,812.0,
"Cluster 7, FIRST_LIVER_DISEASE",0.106,0.007,0.092,0.121,0.0,0.0,993.0,983.0,
"Cluster 7, FIRST_LYMPHOMA",0.006,0.002,0.003,0.011,0.0,0.0,998.0,948.0,
"Cluster 7, FIRST_METASTATIC_CANCER",0.003,0.001,0.001,0.005,0.0,0.0,804.0,881.0,
"Cluster 7, FIRST_OBESITY",0.091,0.007,0.078,0.106,0.0,0.0,970.0,885.0,
"Cluster 7, FIRST_OND",0.133,0.008,0.117,0.148,0.0,0.0,1018.0,955.0,
"Cluster 7, FIRST_PARALYSIS",0.014,0.003,0.009,0.019,0.0,0.0,848.0,824.0,
"Cluster 7, FIRST_PEP_ULCER",0.119,0.008,0.103,0.135,0.0,0.0,948.0,925.0,
"Cluster 7, FIRST_PVD",0.048,0.005,0.039,0.059,0.0,0.0,1037.0,886.0,
"Cluster 7, FIRST_PSYCHOSES",0.02,0.004,0.014,0.028,0.0,0.0,1102.0,946.0,
"Cluster 7, FIRST_PCD",0.013,0.003,0.007,0.018,0.0,0.0,932.0,869.0,
"Cluster 7, FIRST_RENAL_DISEASE",0.034,0.004,0.026,0.042,0.0,0.0,1037.0,908.0,
"Cluster 7, FIRST_RA",0.099,0.007,0.085,0.112,0.0,0.0,992.0,901.0,
"Cluster 7, FIRST_CANCER",0.056,0.005,0.046,0.066,0.0,0.0,895.0,873.0,
"Cluster 7, FIRST_VALVULAR_DISEASE",0.007,0.002,0.004,0.012,0.0,0.0,982.0,978.0,
"Cluster 7, FIRST_WEIGHT_LOSS",0.35,0.011,0.329,0.371,0.0,0.0,1009.0,983.0,
"Cluster 8, FIRST_BL_ANAEMIA",0.002,0.001,0.001,0.003,0.0,0.0,878.0,912.0,
"Cluster 8, FIRST_ARRYTHMIA",0.055,0.004,0.047,0.064,0.0,0.0,957.0,852.0,
"Cluster 8, FIRST_CPD",0.158,0.007,0.146,0.171,0.0,0.0,998.0,906.0,
"Cluster 8, FIRST_CHF",0.009,0.002,0.006,0.012,0.0,0.0,914.0,942.0,
"Cluster 8, FIRST_COAGULOPATHY",0.006,0.001,0.003,0.008,0.0,0.0,998.0,937.0,
"Cluster 8, FIRST_DEF_ANAEMIA",0.032,0.003,0.026,0.038,0.0,0.0,966.0,984.0,
"Cluster 8, FIRST_DEPRESSION",0.832,0.007,0.818,0.846,0.0,0.0,1019.0,981.0,
"Cluster 8, FIRST_DIAB_COMP",0.001,0.001,0.0,0.002,0.0,0.0,973.0,785.0,
"Cluster 8, FIRST_DIAB",0.06,0.005,0.051,0.069,0.0,0.0,982.0,979.0,
"Cluster 8, FIRST_DRUG_ABUSE",0.508,0.01,0.488,0.524,0.0,0.0,847.0,981.0,
"Cluster 8, FIRST_FED",0.049,0.004,0.041,0.057,0.0,0.0,979.0,908.0,
"Cluster 8, FIRST_HYPERTENSION",0.118,0.006,0.107,0.13,0.0,0.0,1024.0,981.0,
"Cluster 8, FIRST_HYPERTENSION_COMP",0.0,0.0,0.0,0.001,0.0,0.0,961.0,941.0,
"Cluster 8, FIRST_HYPOTHYROIDISM",0.015,0.002,0.011,0.02,0.0,0.0,874.0,828.0,
"Cluster 8, FIRST_LIVER_DISEASE",0.111,0.006,0.099,0.121,0.0,0.0,1010.0,920.0,
"Cluster 8, FIRST_LYMPHOMA",0.003,0.001,0.001,0.005,0.0,0.0,947.0,936.0,
"Cluster 8, FIRST_METASTATIC_CANCER",0.002,0.001,0.001,0.004,0.0,0.0,930.0,858.0,
"Cluster 8, FIRST_OBESITY",0.057,0.005,0.048,0.066,0.0,0.0,983.0,834.0,
"Cluster 8, FIRST_OND",0.17,0.007,0.156,0.183,0.0,0.0,893.0,1009.0,
"Cluster 8, FIRST_PARALYSIS",0.013,0.002,0.01,0.017,0.0,0.0,1088.0,887.0,
"Cluster 8, FIRST_PEP_ULCER",0.023,0.003,0.019,0.029,0.0,0.0,995.0,848.0,
"Cluster 8, FIRST_PVD",0.017,0.002,0.013,0.022,0.0,0.0,994.0,983.0,
"Cluster 8, FIRST_PSYCHOSES",0.181,0.007,0.167,0.194,0.0,0.0,986.0,972.0,
"Cluster 8, FIRST_PCD",0.016,0.002,0.012,0.021,0.0,0.0,824.0,843.0,
"Cluster 8, FIRST_RENAL_DISEASE",0.008,0.002,0.005,0.011,0.0,0.0,1063.0,1026.0,
"Cluster 8, FIRST_RA",0.007,0.002,0.004,0.01,0.0,0.0,1020.0,1019.0,
"Cluster 8, FIRST_CANCER",0.025,0.003,0.019,0.031,0.0,0.0,781.0,944.0,
"Cluster 8, FIRST_VALVULAR_DISEASE",0.007,0.002,0.004,0.01,0.0,0.0,890.0,838.0,
"Cluster 8, FIRST_WEIGHT_LOSS",0.08,0.005,0.071,0.089,0.0,0.0,884.0,949.0,
"Cluster 9, FIRST_BL_ANAEMIA",0.013,0.005,0.005,0.023,0.0,0.0,991.0,983.0,
"Cluster 9, FIRST_ARRYTHMIA",0.164,0.015,0.136,0.193,0.0,0.0,989.0,967.0,
"Cluster 9, FIRST_CPD",0.246,0.019,0.209,0.28,0.001,0.0,989.0,709.0,
"Cluster 9, FIRST_CHF",0.044,0.009,0.028,0.059,0.0,0.0,975.0,963.0,
"Cluster 9, FIRST_COAGULOPATHY",0.116,0.015,0.086,0.142,0.0,0.0,926.0,979.0,
"Cluster 9, FIRST_DEF_ANAEMIA",0.198,0.017,0.167,0.231,0.001,0.0,863.0,877.0,
"Cluster 9, FIRST_DEPRESSION",0.622,0.018,0.584,0.657,0.001,0.0,794.0,907.0,
"Cluster 9, FIRST_DIAB_COMP",0.011,0.005,0.004,0.019,0.0,0.0,939.0,833.0,
"Cluster 9, FIRST_DIAB",0.235,0.019,0.202,0.275,0.001,0.0,1020.0,983.0,
"Cluster 9, FIRST_DRUG_ABUSE",0.064,0.01,0.046,0.083,0.0,0.0,1033.0,909.0,
"Cluster 9, FIRST_FED",0.245,0.017,0.213,0.278,0.001,0.0,1100.0,1026.0,
"Cluster 9, FIRST_HYPERTENSION",0.477,0.022,0.436,0.522,0.001,0.001,933.0,1016.0,
"Cluster 9, FIRST_HYPERTENSION_COMP",0.004,0.003,0.0,0.009,0.0,0.0,1002.0,990.0,
"Cluster 9, FIRST_HYPOTHYROIDISM",0.158,0.014,0.13,0.185,0.0,0.0,936.0,688.0,
"Cluster 9, FIRST_LIVER_DISEASE",0.164,0.016,0.138,0.201,0.001,0.0,986.0,981.0,
"Cluster 9, FIRST_LYMPHOMA",0.01,0.004,0.003,0.019,0.0,0.0,1007.0,812.0,
"Cluster 9, FIRST_METASTATIC_CANCER",0.01,0.004,0.004,0.018,0.0,0.0,1024.0,883.0,
"Cluster 9, FIRST_OBESITY",0.245,0.019,0.209,0.281,0.001,0.0,963.0,1016.0,
"Cluster 9, FIRST_OND",0.32,0.021,0.279,0.36,0.001,0.0,1016.0,908.0,
"Cluster 9, FIRST_PARALYSIS",0.033,0.008,0.019,0.047,0.0,0.0,895.0,874.0,
"Cluster 9, FIRST_PEP_ULCER",0.034,0.008,0.019,0.049,0.0,0.0,765.0,795.0,
"Cluster 9, FIRST_PVD",0.094,0.013,0.072,0.119,0.0,0.0,975.0,906.0,
"Cluster 9, FIRST_PSYCHOSES",0.036,0.008,0.02,0.052,0.0,0.0,1082.0,952.0,
"Cluster 9, FIRST_PCD",0.122,0.015,0.095,0.149,0.0,0.0,982.0,954.0,
"Cluster 9, FIRST_RENAL_DISEASE",0.177,0.016,0.148,0.211,0.001,0.0,1004.0,1021.0,
"Cluster 9, FIRST_RA",0.152,0.014,0.125,0.179,0.0,0.0,1048.0,941.0,
"Cluster 9, FIRST_CANCER",0.092,0.013,0.069,0.118,0.0,0.0,1002.0,792.0,
"Cluster 9, FIRST_VALVULAR_DISEASE",0.069,0.011,0.048,0.088,0.0,0.0,938.0,1023.0,
"Cluster 9, FIRST_WEIGHT_LOSS",0.118,0.014,0.092,0.146,0.0,0.0,947.0,905.0,
"Cluster 10, FIRST_BL_ANAEMIA",0.013,0.006,0.002,0.025,0.0,0.0,877.0,1012.0,
"Cluster 10, FIRST_ARRYTHMIA",0.285,0.025,0.237,0.335,0.001,0.001,857.0,943.0,
"Cluster 10, FIRST_CPD",0.249,0.026,0.202,0.304,0.001,0.001,1138.0,983.0,
"Cluster 10, FIRST_CHF",0.067,0.013,0.044,0.091,0.0,0.0,1052.0,1026.0,
"Cluster 10, FIRST_COAGULOPATHY",0.057,0.012,0.036,0.08,0.0,0.0,769.0,909.0,
"Cluster 10, FIRST_DEF_ANAEMIA",0.154,0.02,0.118,0.194,0.001,0.0,958.0,903.0,
"Cluster 10, FIRST_DEPRESSION",0.56,0.025,0.514,0.608,0.001,0.001,1022.0,851.0,
"Cluster 10, FIRST_DIAB_COMP",0.016,0.007,0.005,0.031,0.0,0.0,1049.0,1027.0,
"Cluster 10, FIRST_DIAB",0.238,0.023,0.196,0.285,0.001,0.001,1041.0,942.0,
"Cluster 10, FIRST_DRUG_ABUSE",0.098,0.016,0.066,0.127,0.001,0.0,879.0,974.0,
"Cluster 10, FIRST_FED",0.345,0.026,0.296,0.394,0.001,0.001,983.0,983.0,
"Cluster 10, FIRST_HYPERTENSION",0.461,0.028,0.409,0.516,0.001,0.001,935.0,908.0,
"Cluster 10, FIRST_HYPERTENSION_COMP",0.005,0.004,0.001,0.012,0.0,0.0,912.0,858.0,
"Cluster 10, FIRST_HYPOTHYROIDISM",0.104,0.017,0.073,0.139,0.001,0.0,717.0,848.0,
"Cluster 10, FIRST_LIVER_DISEASE",0.166,0.019,0.132,0.203,0.001,0.0,822.0,914.0,
"Cluster 10, FIRST_LYMPHOMA",0.015,0.006,0.005,0.027,0.0,0.0,939.0,872.0,
"Cluster 10, FIRST_METASTATIC_CANCER",0.019,0.007,0.007,0.031,0.0,0.0,981.0,944.0,
"Cluster 10, FIRST_OBESITY",0.17,0.021,0.13,0.208,0.001,0.0,921.0,934.0,
"Cluster 10, FIRST_OND",0.467,0.025,0.419,0.514,0.001,0.001,1034.0,952.0,
"Cluster 10, FIRST_PARALYSIS",0.09,0.016,0.06,0.121,0.001,0.0,964.0,874.0,
"Cluster 10, FIRST_PEP_ULCER",0.049,0.012,0.03,0.074,0.0,0.0,974.0,825.0,
"Cluster 10, FIRST_PVD",0.141,0.018,0.108,0.175,0.001,0.0,899.0,952.0,
"Cluster 10, FIRST_PSYCHOSES",0.034,0.01,0.017,0.056,0.0,0.0,1006.0,1025.0,
"Cluster 10, FIRST_PCD",0.096,0.015,0.064,0.123,0.001,0.0,753.0,774.0,
"Cluster 10, FIRST_RENAL_DISEASE",0.094,0.016,0.063,0.123,0.001,0.0,993.0,976.0,
"Cluster 10, FIRST_RA",0.051,0.011,0.032,0.073,0.0,0.0,973.0,914.0,
"Cluster 10, FIRST_CANCER",0.128,0.017,0.095,0.161,0.001,0.0,924.0,1070.0,
"Cluster 10, FIRST_VALVULAR_DISEASE",0.101,0.016,0.074,0.134,0.0,0.0,1001.0,821.0,
"Cluster 10, FIRST_WEIGHT_LOSS",0.132,0.017,0.101,0.168,0.001,0.0,1055.0,941.0,
"Cluster 11, FIRST_BL_ANAEMIA",0.023,0.009,0.009,0.041,0.0,0.0,887.0,870.0,
"Cluster 11, FIRST_ARRYTHMIA",0.35,0.028,0.299,0.406,0.001,0.001,928.0,932.0,
"Cluster 11, FIRST_CPD",0.289,0.026,0.244,0.345,0.001,0.001,830.0,1021.0,
"Cluster 11, FIRST_CHF",0.11,0.02,0.073,0.149,0.001,0.0,946.0,1026.0,
"Cluster 11, FIRST_COAGULOPATHY",0.054,0.014,0.029,0.082,0.0,0.0,1057.0,941.0,
"Cluster 11, FIRST_DEF_ANAEMIA",0.195,0.021,0.154,0.235,0.001,0.0,934.0,982.0,
"Cluster 11, FIRST_DEPRESSION",0.567,0.026,0.516,0.614,0.001,0.001,952.0,944.0,
"Cluster 11, FIRST_DIAB_COMP",0.026,0.009,0.01,0.043,0.0,0.0,1024.0,944.0,
"Cluster 11, FIRST_DIAB",0.39,0.031,0.331,0.448,0.001,0.001,937.0,990.0,
"Cluster 11, FIRST_DRUG_ABUSE",0.088,0.015,0.061,0.118,0.001,0.0,905.0,902.0,
"Cluster 11, FIRST_FED",0.25,0.027,0.199,0.301,0.001,0.001,950.0,1024.0,
"Cluster 11, FIRST_HYPERTENSION",0.632,0.028,0.579,0.686,0.001,0.001,1003.0,1017.0,
"Cluster 11, FIRST_HYPERTENSION_COMP",0.012,0.008,0.002,0.026,0.0,0.0,799.0,983.0,
"Cluster 11, FIRST_HYPOTHYROIDISM",0.112,0.018,0.079,0.147,0.001,0.0,953.0,879.0,
"Cluster 11, FIRST_LIVER_DISEASE",0.158,0.022,0.115,0.2,0.001,0.0,1055.0,813.0,
"Cluster 11, FIRST_LYMPHOMA",0.014,0.006,0.004,0.027,0.0,0.0,978.0,943.0,
"Cluster 11, FIRST_METASTATIC_CANCER",0.019,0.008,0.006,0.036,0.0,0.0,982.0,1011.0,
"Cluster 11, FIRST_OBESITY",0.31,0.028,0.259,0.366,0.001,0.001,1027.0,1070.0,
"Cluster 11, FIRST_OND",0.503,0.028,0.452,0.56,0.001,0.001,926.0,880.0,
"Cluster 11, FIRST_PARALYSIS",0.16,0.021,0.121,0.203,0.001,0.0,984.0,983.0,
"Cluster 11, FIRST_PEP_ULCER",0.043,0.011,0.023,0.066,0.0,0.0,940.0,804.0,
"Cluster 11, FIRST_PVD",0.179,0.022,0.138,0.22,0.001,0.0,948.0,981.0,
"Cluster 11, FIRST_PSYCHOSES",0.027,0.01,0.011,0.046,0.0,0.0,973.0,875.0,
"Cluster 11, FIRST_PCD",0.135,0.021,0.096,0.176,0.001,0.0,1042.0,943.0,
"Cluster 11, FIRST_RENAL_DISEASE",0.111,0.018,0.078,0.148,0.001,0.0,895.0,904.0,
"Cluster 11, FIRST_RA",0.059,0.013,0.035,0.088,0.0,0.0,806.0,822.0,
"Cluster 11, FIRST_CANCER",0.108,0.019,0.073,0.144,0.001,0.0,1037.0,890.0,
"Cluster 11, FIRST_VALVULAR_DISEASE",0.155,0.022,0.11,0.194,0.001,0.0,1028.0,992.0,
"Cluster 11, FIRST_WEIGHT_LOSS",0.09,0.017,0.059,0.122,0.001,0.0,938.0,651.0,
"Cluster 12, FIRST_BL_ANAEMIA",0.007,0.004,0.001,0.014,0.0,0.0,926.0,912.0,
"Cluster 12, FIRST_ARRYTHMIA",0.25,0.02,0.212,0.288,0.001,0.0,1121.0,1019.0,
"Cluster 12, FIRST_CPD",0.236,0.02,0.197,0.277,0.001,0.0,1014.0,897.0,
"Cluster 12, FIRST_CHF",0.137,0.016,0.106,0.166,0.0,0.0,1164.0,982.0,
"Cluster 12, FIRST_COAGULOPATHY",0.073,0.013,0.05,0.098,0.0,0.0,920.0,975.0,
"Cluster 12, FIRST_DEF_ANAEMIA",0.096,0.015,0.07,0.127,0.0,0.0,967.0,944.0,
"Cluster 12, FIRST_DEPRESSION",0.226,0.02,0.184,0.264,0.001,0.0,1018.0,1071.0,
"Cluster 12, FIRST_DIAB_COMP",0.022,0.008,0.011,0.04,0.0,0.0,934.0,944.0,
"Cluster 12, FIRST_DIAB",0.192,0.019,0.157,0.232,0.001,0.0,933.0,876.0,
"Cluster 12, FIRST_DRUG_ABUSE",0.022,0.007,0.01,0.036,0.0,0.0,937.0,850.0,
"Cluster 12, FIRST_FED",0.562,0.026,0.511,0.609,0.001,0.001,991.0,835.0,
"Cluster 12, FIRST_HYPERTENSION",0.339,0.022,0.295,0.382,0.001,0.0,1012.0,909.0,
"Cluster 12, FIRST_HYPERTENSION_COMP",0.008,0.005,0.002,0.017,0.0,0.0,1065.0,982.0,
"Cluster 12, FIRST_HYPOTHYROIDISM",0.042,0.009,0.026,0.06,0.0,0.0,880.0,897.0,
"Cluster 12, FIRST_LIVER_DISEASE",0.181,0.019,0.146,0.218,0.001,0.0,1067.0,945.0,
"Cluster 12, FIRST_LYMPHOMA",0.34,0.022,0.299,0.385,0.001,0.0,972.0,830.0,
"Cluster 12, FIRST_METASTATIC_CANCER",0.168,0.018,0.132,0.202,0.001,0.0,899.0,915.0,
"Cluster 12, FIRST_OBESITY",0.128,0.017,0.096,0.161,0.001,0.0,866.0,912.0,
"Cluster 12, FIRST_OND",0.054,0.012,0.032,0.076,0.0,0.0,918.0,935.0,
"Cluster 12, FIRST_PARALYSIS",0.018,0.007,0.005,0.031,0.0,0.0,1027.0,887.0,
"Cluster 12, FIRST_PEP_ULCER",0.022,0.008,0.008,0.039,0.0,0.0,972.0,982.0,
"Cluster 12, FIRST_PVD",0.075,0.013,0.053,0.102,0.0,0.0,910.0,845.0,
"Cluster 12, FIRST_PSYCHOSES",0.015,0.006,0.006,0.027,0.0,0.0,874.0,979.0,
"Cluster 12, FIRST_PCD",0.106,0.015,0.079,0.135,0.0,0.0,939.0,990.0,
"Cluster 12, FIRST_RENAL_DISEASE",0.253,0.022,0.213,0.295,0.001,0.0,1022.0,920.0,
"Cluster 12, FIRST_RA",0.037,0.009,0.02,0.054,0.0,0.0,1050.0,1067.0,
"Cluster 12, FIRST_CANCER",0.197,0.02,0.16,0.236,0.001,0.0,994.0,889.0,
"Cluster 12, FIRST_VALVULAR_DISEASE",0.038,0.009,0.023,0.056,0.0,0.0,949.0,932.0,
"Cluster 12, FIRST_WEIGHT_LOSS",0.213,0.02,0.172,0.253,0.001,0.0,896.0,949.0,
"Cluster 13, FIRST_BL_ANAEMIA",0.007,0.004,0.001,0.014,0.0,0.0,982.0,942.0,
"Cluster 13, FIRST_ARRYTHMIA",0.124,0.016,0.095,0.156,0.001,0.0,972.0,735.0,
"Cluster 13, FIRST_CPD",0.12,0.013,0.095,0.145,0.0,0.0,851.0,908.0,
"Cluster 13, FIRST_CHF",0.035,0.009,0.021,0.053,0.0,0.0,1003.0,1015.0,
"Cluster 13, FIRST_COAGULOPATHY",0.024,0.007,0.012,0.037,0.0,0.0,941.0,981.0,
"Cluster 13, FIRST_DEF_ANAEMIA",0.045,0.009,0.03,0.063,0.0,0.0,1034.0,1038.0,
"Cluster 13, FIRST_DEPRESSION",0.418,0.022,0.374,0.46,0.001,0.001,963.0,990.0,
"Cluster 13, FIRST_DIAB_COMP",0.011,0.005,0.003,0.021,0.0,0.0,917.0,813.0,
"Cluster 13, FIRST_DIAB",0.161,0.017,0.129,0.191,0.001,0.0,1047.0,951.0,
"Cluster 13, FIRST_DRUG_ABUSE",0.036,0.008,0.021,0.051,0.0,0.0,974.0,907.0,
"Cluster 13, FIRST_FED",0.088,0.012,0.065,0.11,0.0,0.0,920.0,1008.0,
"Cluster 13, FIRST_HYPERTENSION",0.45,0.021,0.412,0.493,0.001,0.0,1067.0,944.0,
"Cluster 13, FIRST_HYPERTENSION_COMP",0.007,0.004,0.001,0.016,0.0,0.0,1039.0,1024.0,
"Cluster 13, FIRST_HYPOTHYROIDISM",0.041,0.008,0.025,0.057,0.0,0.0,930.0,981.0,
"Cluster 13, FIRST_LIVER_DISEASE",0.034,0.009,0.019,0.052,0.0,0.0,1043.0,1035.0,
"Cluster 13, FIRST_LYMPHOMA",0.003,0.002,0.0,0.007,0.0,0.0,997.0,914.0,
"Cluster 13, FIRST_METASTATIC_CANCER",0.006,0.004,0.002,0.013,0.0,0.0,856.0,845.0,
"Cluster 13, FIRST_OBESITY",0.146,0.016,0.117,0.179,0.001,0.0,799.0,919.0,
"Cluster 13, FIRST_OND",0.905,0.013,0.879,0.93,0.0,0.0,883.0,821.0,
"Cluster 13, FIRST_PARALYSIS",0.811,0.018,0.777,0.845,0.001,0.0,1061.0,1026.0,
"Cluster 13, FIRST_PEP_ULCER",0.014,0.005,0.006,0.023,0.0,0.0,839.0,803.0,
"Cluster 13, FIRST_PVD",0.096,0.012,0.073,0.121,0.0,0.0,1105.0,945.0,
"Cluster 13, FIRST_PSYCHOSES",0.023,0.007,0.012,0.037,0.0,0.0,980.0,931.0,
"Cluster 13, FIRST_PCD",0.029,0.008,0.016,0.045,0.0,0.0,1099.0,761.0,
"Cluster 13, FIRST_RENAL_DISEASE",0.033,0.008,0.018,0.048,0.0,0.0,844.0,943.0,
"Cluster 13, FIRST_RA",0.017,0.006,0.007,0.029,0.0,0.0,1027.0,914.0,
"Cluster 13, FIRST_CANCER",0.044,0.009,0.027,0.061,0.0,0.0,1009.0,978.0,
"Cluster 13, FIRST_VALVULAR_DISEASE",0.052,0.01,0.032,0.07,0.0,0.0,940.0,934.0,
"Cluster 13, FIRST_WEIGHT_LOSS",0.051,0.01,0.033,0.069,0.0,0.0,956.0,983.0,
"Cluster 14, FIRST_BL_ANAEMIA",0.004,0.003,0.001,0.009,0.0,0.0,850.0,789.0,
"Cluster 14, FIRST_ARRYTHMIA",0.147,0.013,0.121,0.171,0.0,0.0,1069.0,787.0,
"Cluster 14, FIRST_CPD",0.142,0.014,0.115,0.168,0.0,0.0,1039.0,1013.0,
"Cluster 14, FIRST_CHF",0.046,0.008,0.032,0.062,0.0,0.0,1040.0,876.0,
"Cluster 14, FIRST_COAGULOPATHY",0.011,0.004,0.004,0.018,0.0,0.0,847.0,1017.0,
"Cluster 14, FIRST_DEF_ANAEMIA",0.042,0.008,0.027,0.058,0.0,0.0,971.0,914.0,
"Cluster 14, FIRST_DEPRESSION",0.238,0.016,0.206,0.268,0.0,0.0,1031.0,1020.0,
"Cluster 14, FIRST_DIAB_COMP",0.004,0.003,0.001,0.009,0.0,0.0,987.0,869.0,
"Cluster 14, FIRST_DIAB",0.093,0.011,0.07,0.113,0.0,0.0,1117.0,978.0,
"Cluster 14, FIRST_DRUG_ABUSE",0.035,0.007,0.022,0.048,0.0,0.0,876.0,898.0,
"Cluster 14, FIRST_FED",0.26,0.017,0.227,0.293,0.001,0.0,819.0,788.0,
"Cluster 14, FIRST_HYPERTENSION",0.174,0.014,0.147,0.203,0.0,0.0,944.0,988.0,
"Cluster 14, FIRST_HYPERTENSION_COMP",0.004,0.002,0.001,0.008,0.0,0.0,1023.0,1026.0,
"Cluster 14, FIRST_HYPOTHYROIDISM",0.033,0.007,0.02,0.045,0.0,0.0,849.0,975.0,
"Cluster 14, FIRST_LIVER_DISEASE",0.178,0.014,0.151,0.207,0.0,0.0,1153.0,932.0,
"Cluster 14, FIRST_LYMPHOMA",0.016,0.005,0.009,0.026,0.0,0.0,959.0,975.0,
"Cluster 14, FIRST_METASTATIC_CANCER",0.206,0.015,0.174,0.232,0.0,0.0,1008.0,908.0,
"Cluster 14, FIRST_OBESITY",0.055,0.009,0.037,0.072,0.0,0.0,1033.0,982.0,
"Cluster 14, FIRST_OND",0.598,0.018,0.562,0.63,0.001,0.0,1139.0,981.0,
"Cluster 14, FIRST_PARALYSIS",0.111,0.011,0.089,0.133,0.0,0.0,902.0,888.0,
"Cluster 14, FIRST_PEP_ULCER",0.014,0.004,0.008,0.022,0.0,0.0,964.0,1011.0,
"Cluster 14, FIRST_PVD",0.032,0.007,0.019,0.046,0.0,0.0,1004.0,875.0,
"Cluster 14, FIRST_PSYCHOSES",0.03,0.007,0.018,0.044,0.0,0.0,659.0,829.0,
"Cluster 14, FIRST_PCD",0.08,0.01,0.06,0.1,0.0,0.0,1065.0,1024.0,
"Cluster 14, FIRST_RENAL_DISEASE",0.024,0.005,0.014,0.034,0.0,0.0,1039.0,983.0,
"Cluster 14, FIRST_RA",0.023,0.006,0.013,0.036,0.0,0.0,1133.0,907.0,
"Cluster 14, FIRST_CANCER",0.483,0.019,0.446,0.518,0.001,0.0,955.0,981.0,
"Cluster 14, FIRST_VALVULAR_DISEASE",0.037,0.007,0.023,0.051,0.0,0.0,939.0,921.0,
"Cluster 14, FIRST_WEIGHT_LOSS",0.086,0.011,0.067,0.108,0.0,0.0,853.0,979.0,
"Cluster 15, FIRST_BL_ANAEMIA",0.014,0.004,0.006,0.022,0.0,0.0,1023.0,900.0,
"Cluster 15, FIRST_ARRYTHMIA",0.142,0.014,0.115,0.171,0.0,0.0,820.0,910.0,
"Cluster 15, FIRST_CPD",0.282,0.017,0.249,0.316,0.001,0.0,980.0,862.0,
"Cluster 15, FIRST_CHF",0.075,0.01,0.057,0.097,0.0,0.0,948.0,908.0,
"Cluster 15, FIRST_COAGULOPATHY",0.009,0.004,0.003,0.016,0.0,0.0,1019.0,820.0,
"Cluster 15, FIRST_DEF_ANAEMIA",0.176,0.014,0.149,0.202,0.0,0.0,898.0,874.0,
"Cluster 15, FIRST_DEPRESSION",0.629,0.019,0.591,0.666,0.001,0.0,1004.0,943.0,
"Cluster 15, FIRST_DIAB_COMP",0.294,0.016,0.265,0.331,0.001,0.0,994.0,882.0,
"Cluster 15, FIRST_DIAB",0.984,0.005,0.974,0.992,0.0,0.0,775.0,874.0,
"Cluster 15, FIRST_DRUG_ABUSE",0.049,0.008,0.035,0.064,0.0,0.0,895.0,942.0,
"Cluster 15, FIRST_FED",0.097,0.011,0.077,0.12,0.0,0.0,1047.0,935.0,
"Cluster 15, FIRST_HYPERTENSION",0.948,0.008,0.933,0.964,0.0,0.0,975.0,900.0,
"Cluster 15, FIRST_HYPERTENSION_COMP",0.007,0.003,0.002,0.014,0.0,0.0,975.0,906.0,
"Cluster 15, FIRST_HYPOTHYROIDISM",0.12,0.012,0.096,0.142,0.0,0.0,908.0,784.0,
"Cluster 15, FIRST_LIVER_DISEASE",0.124,0.012,0.099,0.147,0.0,0.0,989.0,983.0,
"Cluster 15, FIRST_LYMPHOMA",0.012,0.004,0.005,0.021,0.0,0.0,1024.0,845.0,
"Cluster 15, FIRST_METASTATIC_CANCER",0.006,0.003,0.002,0.012,0.0,0.0,1078.0,970.0,
"Cluster 15, FIRST_OBESITY",0.812,0.014,0.783,0.838,0.0,0.0,964.0,981.0,
"Cluster 15, FIRST_OND",0.104,0.012,0.081,0.126,0.0,0.0,1016.0,1059.0,
"Cluster 15, FIRST_PARALYSIS",0.008,0.003,0.003,0.014,0.0,0.0,926.0,981.0,
"Cluster 15, FIRST_PEP_ULCER",0.023,0.006,0.013,0.034,0.0,0.0,1001.0,901.0,
"Cluster 15, FIRST_PVD",0.084,0.011,0.064,0.105,0.0,0.0,1016.0,952.0,
"Cluster 15, FIRST_PSYCHOSES",0.037,0.007,0.023,0.051,0.0,0.0,1033.0,942.0,
"Cluster 15, FIRST_PCD",0.028,0.007,0.017,0.042,0.0,0.0,938.0,946.0,
"Cluster 15, FIRST_RENAL_DISEASE",0.094,0.012,0.069,0.119,0.0,0.0,1007.0,879.0,
"Cluster 15, FIRST_RA",0.074,0.01,0.056,0.091,0.0,0.0,972.0,722.0,
"Cluster 15, FIRST_CANCER",0.051,0.008,0.035,0.066,0.0,0.0,788.0,803.0,
